Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Day,Sum(Orders.Discount),Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales),
2015,Qtr 3,August,8,0.6000000000000001,300.04439999999994,17,840.1019999999999,"840.1019999999999,714918.5734999997,715758.6754999997"
2015,Qtr 3,August,17,0.8,0.4823999999999611,25,381.64000000000004,"381.64000000000004,715758.6754999997,716140.3154999997"
2015,Qtr 3,August,22,0.2,23.8856,10,66.632,"66.632,716140.3154999997,716206.9474999997"
2015,Qtr 3,August,24,2.9,1469.2683999999992,62,7194.775,"7194.775,716206.9474999997,723401.7224999997"
2015,Qtr 3,August,25,2.2,7.654400000000008,13,178.526,"178.526,723401.7224999997,723580.2484999996"
2015,Qtr 3,August,29,0,47.086600000000004,9,246.5,"246.5,723580.2484999996,723826.7484999996"
2015,Qtr 3,September,3,1.4,182.8788,40,1874.8980000000001,"1874.8980000000001,723826.7484999995,725701.6464999996"
2015,Qtr 3,September,4,1.5999999999999999,252.039,23,1071.2839999999999,"1071.2839999999999,725701.6464999996,726772.9304999996"
2015,Qtr 3,September,5,2.3,-31.056400000000014,39,934.1030000000001,"934.1030000000001,726772.9304999996,727707.0334999996"
2015,Qtr 3,September,6,1.2000000000000002,301.34259999999995,30,1005.654,"1005.654,727707.0334999996,728712.6874999995"
2015,Qtr 3,September,7,3.3,-39.06220000000029,51,2922.667,"2922.667,728712.6874999995,731635.3544999996"
2015,Qtr 3,September,10,0.3,283.65899999999993,35,1415.7259999999999,"1415.7259999999999,731635.3544999996,733051.0804999996"
2015,Qtr 3,September,11,0.2,467.95910000000003,52,1962.1299999999999,"1962.1299999999999,733051.0804999996,735013.2104999996"
2015,Qtr 3,September,13,2.3,705.9920999999998,54,3445.7720000000004,"3445.7720000000004,735013.2104999996,738458.9824999996"
2015,Qtr 3,September,14,0.6000000000000001,720.4735000000001,33,3262.42,"3262.42,738458.9824999996,741721.4024999996"
2015,Qtr 3,September,15,2.0999999999999996,539.7909999999998,44,2535.8500000000004,"2535.8500000000004,741721.4024999996,744257.2524999996"
2015,Qtr 3,September,16,0,14.6264,4,31.12,"31.12,744257.2524999996,744288.3724999996"
2015,Qtr 3,September,18,0.2,778.9322,62,3924.3200000000006,"3924.3200000000006,744288.3724999996,748212.6924999995"
2015,Qtr 3,September,19,0,194.79919999999996,30,500.38,"500.38,748212.6924999995,748713.0724999995"
2015,Qtr 3,September,20,2.1,-905.3417999999999,37,1836.0520000000001,"1836.0520000000001,748713.0724999995,750549.1244999996"
2015,Qtr 3,September,21,1.2000000000000002,1297.1822000000002,75,6982.058,"6982.058,750549.1244999996,757531.1824999995"
2015,Qtr 3,September,26,5.3,672.7522000000001,93,3722.2729999999997,"3722.2729999999997,757531.1824999995,761253.4554999996"
2015,Qtr 3,September,27,1.4,722.861,42,2382.958,"2382.958,761253.4554999996,763636.4134999996"
2015,Qtr 3,September,28,1.5,287.2722,33,1058.3639999999998,"1058.3639999999998,763636.4134999996,764694.7774999995"
2015,Qtr 3,September,1,0.6000000000000001,751.9427999999999,21,2367.564,"2367.564,764694.7774999995,767062.3414999995"
2015,Qtr 3,September,8,0,20.834399999999995,19,89.64,"89.64,767062.3414999995,767151.9814999995"
2015,Qtr 3,September,12,0.2,119.36759999999995,21,707.8240000000001,"707.8240000000001,767151.9814999995,767859.8054999996"
2015,Qtr 3,September,17,5.3999999999999995,-1194.2832000000003,86,11525.006,"11525.006,767859.8054999996,779384.8114999996"
2015,Qtr 3,September,22,1.9,29.083499999999873,33,1783.504,"1783.504,779384.8114999996,781168.3154999996"
2015,Qtr 3,September,24,2.6999999999999997,1176.435,70,4220.594,"4220.594,781168.3154999996,785388.9094999996"
2015,Qtr 3,September,25,3.5000000000000004,858.6825000000001,59,3033.7569999999996,"3033.7569999999996,785388.9094999996,788422.6664999996"
2015,Qtr 4,October,3,1.95,-20.209199999999992,14,275.218,"275.218,788422.6664999996,788697.8844999996"
2015,Qtr 4,October,4,0.4,63.98499999999997,12,505.5799999999999,"505.5799999999999,788697.8844999996,789203.4644999995"
2015,Qtr 4,October,5,1.3,-21.292799999999943,23,851.092,"851.092,789203.4644999995,790054.5564999995"
2015,Qtr 4,October,9,1.8,561.5940999999999,48,2133.535,"2133.535,790054.5564999995,792188.0914999995"
2015,Qtr 4,October,10,0.6000000000000001,-354.4476,22,2248.194,"2248.194,792188.0914999995,794436.2854999995"
2015,Qtr 4,October,11,0.65,-378.27810000000005,8,1011.8955,"1011.8955,794436.2854999995,795448.1809999995"
2015,Qtr 4,October,13,0,101.18540000000003,10,371.65999999999997,"371.65999999999997,795448.1809999995,795819.8409999995"
2015,Qtr 4,October,15,2.5,-332.0802999999999,33,3219.554,"3219.554,795819.8409999995,799039.3949999996"
2015,Qtr 4,October,16,0,214.4922,3,824.97,"824.97,799039.3949999996,799864.3649999995"
2015,Qtr 4,October,18,1.2000000000000002,-155.48140000000006,17,378.494,"378.494,799864.3649999995,800242.8589999995"
2015,Qtr 4,October,19,0.8,633.5718,23,2135.0899999999997,"2135.0899999999997,800242.8589999995,802377.9489999994"
2015,Qtr 4,October,20,0.2,155.3014,21,720.086,"720.086,802377.9489999994,803098.0349999995"
2015,Qtr 4,October,23,3,352.14410000000004,59,2262.2960000000003,"2262.2960000000003,803098.0349999995,805360.3309999994"
2015,Qtr 4,October,26,1.9,-59.06620000000006,37,1395.333,"1395.333,805360.3309999994,806755.6639999994"
2015,Qtr 4,October,28,0,36.869200000000006,16,104.51,"104.51,806755.6639999994,806860.1739999994"
2015,Qtr 4,October,30,1.3,550.7928999999999,21,2122.044,"2122.044,806860.1739999994,808982.2179999994"
2015,Qtr 4,October,31,1.15,630.5868999999999,67,3211.0090000000005,"3211.0090000000005,808982.2179999994,812193.2269999994"
2015,Qtr 4,October,1,1.4000000000000001,169.70020000000002,21,1158.414,"1158.414,812193.2269999994,813351.6409999994"
2015,Qtr 4,October,2,2.0999999999999996,290.7676000000001,62,1269.2659999999998,"1269.2659999999998,813351.6409999994,814620.9069999993"
2015,Qtr 4,October,8,0.8,-7.664500000000004,10,222.12,"222.12,814620.9069999993,814843.0269999993"
2015,Qtr 4,October,12,0.8,312.5427999999999,40,2390.758,"2390.758,814843.0269999993,817233.7849999993"
2015,Qtr 4,October,17,0,3.8939999999999912,2,77.88,"77.88,817233.7849999993,817311.6649999993"
2015,Qtr 4,October,22,1,-6.768800000000001,5,15.127999999999998,"15.127999999999998,817311.6649999993,817326.7929999994"
2015,Qtr 4,October,24,1.7000000000000002,-140.5054,24,831.145,"831.145,817326.7929999994,818157.9379999994"
2015,Qtr 4,October,25,0.4,96.38910000000001,24,1425.4119999999998,"1425.4119999999998,818157.9379999994,819583.3499999994"
2015,Qtr 4,October,29,0,119.3436,9,244.24,"244.24,819583.3499999994,819827.5899999994"
2015,Qtr 4,November,3,0.5,371.94720000000007,25,2800.846,"2800.846,819827.5899999992,822628.4359999992"
2015,Qtr 4,November,5,1.9,113.24299999999998,33,834.874,"834.874,822628.4359999992,823463.3099999991"
2015,Qtr 4,November,6,0.8999999999999999,-1.0428000000000006,6,11.481000000000002,"11.481000000000002,823463.3099999991,823474.7909999992"
2015,Qtr 4,November,7,4.3999999999999995,-957.6868000000003,56,3073.0730000000003,"3073.0730000000003,823474.7909999992,826547.8639999991"
2015,Qtr 4,November,9,0.2,1442.5108999999998,47,4620.2919999999995,"4620.2919999999995,826547.8639999991,831168.1559999991"
2015,Qtr 4,November,10,0.2,929.9649999999999,25,3536.9040000000005,"3536.9040000000005,831168.1559999991,834705.0599999991"
2015,Qtr 4,November,11,0.1,163.92040000000003,9,542.178,"542.178,834705.0599999991,835247.2379999991"
2015,Qtr 4,November,13,3.8699999999999997,205.98509999999976,96,3591.0771999999997,"3591.0771999999997,835247.2379999991,838838.3151999991"
2015,Qtr 4,November,14,1.2,573.2891,40,2512.7099999999996,"2512.7099999999996,838838.3151999991,841351.0251999991"
2015,Qtr 4,November,15,2.1,-37.52530000000002,47,702.1700000000001,"702.1700000000001,841351.0251999991,842053.1951999991"
2015,Qtr 4,November,16,1.2000000000000002,884.1845999999998,45,4072.334,"4072.334,842053.1951999991,846125.5291999992"
2015,Qtr 4,November,19,0.2,283.2596,12,1040.7839999999999,"1040.7839999999999,846125.5291999992,847166.3131999992"
2015,Qtr 4,November,20,6.000000000000001,-224.6004000000001,102,2861.1499999999996,"2861.1499999999996,847166.3131999992,850027.4631999992"
2015,Qtr 4,November,21,5.62,-209.56780000000015,78,3613.5748,"3613.5748,850027.4631999992,853641.0379999991"
2015,Qtr 4,November,23,1.2000000000000002,960.7959999999999,39,3450.1879999999996,"3450.1879999999996,853641.0379999991,857091.2259999991"
2015,Qtr 4,November,26,0.2,492.1915,27,1484.0819999999999,"1484.0819999999999,857091.2259999991,858575.3079999991"
2015,Qtr 4,November,27,1.5500000000000003,62.725199999999944,60,3109.7835,"3109.7835,858575.3079999991,861685.0914999992"
2015,Qtr 4,November,28,2.4,118.6929999999999,58,1864.4820000000002,"1864.4820000000002,861685.0914999992,863549.5734999991"
2015,Qtr 4,November,30,3.7999999999999994,72.6601,65,1798.3970000000004,"1798.3970000000004,863549.5734999991,865347.9704999991"
2015,Qtr 4,November,1,0.8,922.0565,35,3106.106,"3106.106,865347.9704999991,868454.0764999992"
2015,Qtr 4,November,2,1.9500000000000002,759.3802999999997,59,5528.551,"5528.551,868454.0764999992,873982.6274999991"
2015,Qtr 4,November,8,2.6,4006.636699999999,113,12196.997,"12196.997,873982.6274999991,886179.6244999991"
2015,Qtr 4,November,12,2.8,23.462499999999928,37,1127.992,"1127.992,886179.6244999991,887307.6164999991"
2015,Qtr 4,November,17,0.6000000000000001,617.7706999999998,47,3885.986000000001,"3885.986000000001,887307.6164999991,891193.6024999991"
2015,Qtr 4,November,22,4.2,-68.56810000000006,52,614.499,"614.499,891193.6024999991,891808.1014999991"
2015,Qtr 4,November,24,0.6000000000000001,388.7960000000001,49,1218.7640000000001,"1218.7640000000001,891808.1014999991,893026.865499999"
2015,Qtr 4,November,25,0.2,1.4759999999999982,5,13.120000000000001,"13.120000000000001,893026.865499999,893039.985499999"
2015,Qtr 4,November,29,1.3000000000000003,578.8301999999999,43,2760.168,"2760.168,893039.985499999,895800.153499999"
2015,Qtr 4,December,3,3.1499999999999995,-105.91659999999985,41,1972.645,"1972.645,895800.1534999993,897772.7984999993"
2015,Qtr 4,December,4,2.1,-182.66040000000004,72,5185.814,"5185.814,897772.7984999993,902958.6124999993"
2015,Qtr 4,December,5,1.8,217.53659999999994,38,897.3219999999999,"897.3219999999999,902958.6124999993,903855.9344999994"
2015,Qtr 4,December,6,3.599999999999999,931.1059999999998,110,6061.5019999999995,"6061.5019999999995,903855.9344999994,909917.4364999994"
2015,Qtr 4,December,7,0.4,382.4588,29,1338.298,"1338.298,909917.4364999994,911255.7344999993"
2015,Qtr 4,December,9,0,16.6698,3,34.019999999999996,"34.019999999999996,911255.7344999993,911289.7544999993"
2015,Qtr 4,December,10,1.2000000000000002,761.9428,70,3080.38,"3080.38,911289.7544999993,914370.1344999993"
2015,Qtr 4,December,11,4.6,-70.13259999999994,71,1590.8940000000002,"1590.8940000000002,914370.1344999993,915961.0284999993"
2015,Qtr 4,December,13,0.4,175.92529999999996,27,1023.3860000000001,"1023.3860000000001,915961.0284999993,916984.4144999994"
2015,Qtr 4,December,14,1,132.45909999999995,28,858.304,"858.304,916984.4144999994,917842.7184999994"
2015,Qtr 4,December,15,1.9,-1524.4945000000005,37,5494.796,"5494.796,917842.7184999994,923337.5144999993"
2015,Qtr 4,December,16,0,2.3406000000000002,1,4.98,"4.98,923337.5144999993,923342.4944999993"
2015,Qtr 4,December,18,1.2,-84.30700000000002,37,935.288,"935.288,923342.4944999993,924277.7824999993"
2015,Qtr 4,December,19,1.7,1201.565,52,6120.656,"6120.656,924277.7824999993,930398.4384999992"
2015,Qtr 4,December,20,1.7,66.46679999999992,28,1107.464,"1107.464,930398.4384999992,931505.9024999993"
2015,Qtr 4,December,21,2.3,679.7547999999999,49,3257.7599999999998,"3257.7599999999998,931505.9024999993,934763.6624999993"
2015,Qtr 4,December,23,0,56.352799999999974,4,194.32,"194.32,934763.6624999993,934957.9824999992"
2015,Qtr 4,December,26,0.7,4.522199999999984,15,561.486,"561.486,934957.9824999992,935519.4684999993"
2015,Qtr 4,December,27,3.0199999999999996,82.69459999999987,95,5148.4472000000005,"5148.4472000000005,935519.4684999993,940667.9156999993"
2015,Qtr 4,December,28,0.4,2.9105999999999934,4,79.20000000000002,"79.20000000000002,940667.9156999993,940747.1156999993"
2015,Qtr 4,December,30,0.4,490.60379999999964,18,3251.3400000000006,"3251.3400000000006,940747.1156999993,943998.4556999992"
2015,Qtr 4,December,31,2.2,438.48819999999984,49,1381.344,"1381.344,943998.4556999992,945379.7996999993"
2015,Qtr 4,December,1,1.2000000000000002,953.1089999999999,62,7130.594,"7130.594,945379.7996999993,952510.3936999993"
2015,Qtr 4,December,8,0.8,342.7745000000001,31,2672.728,"2672.728,952510.3936999993,955183.1216999993"
2015,Qtr 4,December,12,0.6000000000000001,390.1144999999999,47,1448.8540000000003,"1448.8540000000003,955183.1216999993,956631.9756999994"
2015,Qtr 4,December,17,1.4,327.55890000000005,43,1918.492,"1918.492,956631.9756999994,958550.4676999993"
2015,Qtr 4,December,22,0.5,6.643199999999997,13,473.31299999999993,"473.31299999999993,958550.4676999993,959023.7806999993"
2015,Qtr 4,December,24,4.1,1414.2556,80,7484.566000000001,"7484.566000000001,959023.7806999993,966508.3466999993"
2015,Qtr 4,December,25,1,906.1598999999997,47,4204.968000000001,"4204.968000000001,966508.3466999993,970713.3146999993"
2015,Qtr 4,December,29,0,0.0636000000000001,2,6.36,"6.36,970713.3146999993,970719.6746999993"
2016,Qtr 1,January,3,0.6000000000000001,386.486,21,2095.8300000000004,"2095.8300000000004,966283.3506999996,968379.1806999996"
2016,Qtr 1,January,4,1.1,40.4019999999999,11,1069.22,"1069.22,968379.1806999996,969448.4006999995"
2016,Qtr 1,January,5,0.6000000000000001,46.45680000000001,10,255.904,"255.904,969448.4006999995,969704.3046999995"
2016,Qtr 1,January,7,0.8,8.139099999999996,9,83.576,"83.576,969704.3046999995,969787.8806999995"
2016,Qtr 1,January,9,0.4,264.498,16,743.046,"743.046,969787.8806999995,970530.9266999995"
2016,Qtr 1,January,10,0,55.365300000000005,11,174.75,"174.75,970530.9266999995,970705.6766999995"
2016,Qtr 1,January,11,1,25.083399999999997,22,149.444,"149.444,970705.6766999995,970855.1206999995"
2016,Qtr 1,January,14,0.4,64.04600000000002,10,405.34400000000005,"405.34400000000005,970855.1206999995,971260.4646999995"
2016,Qtr 1,January,15,0.5,196.12239999999997,26,701.923,"701.923,971260.4646999995,971962.3876999995"
2016,Qtr 1,January,16,0.2,15.996500000000005,5,102.218,"102.218,971962.3876999995,972064.6056999995"
2016,Qtr 1,January,21,0.4,70.25280000000001,9,1167.056,"1167.056,972064.6056999995,973231.6616999995"
2016,Qtr 1,January,23,0,474.03679999999997,28,1732.3,"1732.3,973231.6616999995,974963.9616999995"
2016,Qtr 1,January,28,0,10.3168,2,39.68,"39.68,974963.9616999995,975003.6416999996"
2016,Qtr 1,January,30,2.3,-284.22460000000007,41,3107.3160000000003,"3107.3160000000003,975003.6416999996,978110.9576999996"
2016,Qtr 1,January,31,0.4,747.5398,20,1601.554,"1601.554,978110.9576999996,979712.5116999996"
2016,Qtr 1,January,2,0,105.54099999999998,5,405.91999999999996,"405.91999999999996,979712.5116999996,980118.4316999996"
2016,Qtr 1,January,8,1.1,449.1403000000001,25,1859.158,"1859.158,980118.4316999996,981977.5896999997"
2016,Qtr 1,January,17,0,176.26819999999992,11,1040.5500000000002,"1040.5500000000002,981977.5896999997,983018.1396999997"
2016,Qtr 1,January,22,1.4,23.53090000000003,48,917.6300000000001,"917.6300000000001,983018.1396999997,983935.7696999997"
2016,Qtr 1,January,24,0,15.68,4,31.36,"31.36,983935.7696999997,983967.1296999997"
2016,Qtr 1,January,25,0.6000000000000001,-65.85419999999999,24,858.712,"858.712,983967.1296999997,984825.8416999998"
2016,Qtr 1,February,3,0,225.264,4,866.4,"866.4,984825.841699999,985692.241699999"
2016,Qtr 1,February,4,0.2,31.196799999999996,6,197.868,"197.868,985692.241699999,985890.109699999"
2016,Qtr 1,February,5,0.4,721.2766,55,2994.476,"2994.476,985890.109699999,988884.585699999"
2016,Qtr 1,February,6,0.2,-18.180799999999998,4,132.22400000000002,"132.22400000000002,988884.585699999,989016.809699999"
2016,Qtr 1,February,7,0.4,74.2225,14,762.142,"762.142,989016.809699999,989778.951699999"
2016,Qtr 1,February,9,0,50.73780000000001,5,121.83,"121.83,989778.951699999,989900.781699999"
2016,Qtr 1,February,11,0,0.6992999999999991,7,69.93,"69.93,989900.781699999,989970.711699999"
2016,Qtr 1,February,13,0,73.41,3,146.82,"146.82,989970.711699999,990117.531699999"
2016,Qtr 1,February,14,0.3,30.374699999999976,20,837.921,"837.921,990117.531699999,990955.452699999"
2016,Qtr 1,February,15,0.2,128.06019999999998,7,407.072,"407.072,990955.452699999,991362.524699999"
2016,Qtr 1,February,16,1.6,-71.02680000000008,27,1135.6380000000001,"1135.6380000000001,991362.524699999,992498.162699999"
2016,Qtr 1,February,19,0,68.46249999999998,13,392.65999999999997,"392.65999999999997,992498.162699999,992890.8226999991"
2016,Qtr 1,February,20,0.2,5.567399999999999,2,16.496000000000002,"16.496000000000002,992890.8226999991,992907.3186999991"
2016,Qtr 1,February,21,2,207.66449999999998,42,1524.1259999999997,"1524.1259999999997,992907.3186999991,994431.4446999992"
2016,Qtr 1,February,23,0.2,21.591,3,57.576,"57.576,994431.4446999992,994489.0206999992"
2016,Qtr 1,February,27,0.6,71.08359999999999,8,243.892,"243.892,994489.0206999992,994732.9126999992"
2016,Qtr 1,February,28,0,18.240000000000002,6,36.480000000000004,"36.480000000000004,994732.9126999992,994769.3926999992"
2016,Qtr 1,February,1,0,63.21619999999999,9,161.97,"161.97,994769.3926999992,994931.3626999991"
2016,Qtr 1,February,2,0.6,2753.7109999999993,24,8996.784,"8996.784,994931.3626999991,1003928.1466999991"
2016,Qtr 1,February,8,0.5,126.8972999999998,7,1369.476,"1369.476,1003928.1466999991,1005297.6226999991"
2016,Qtr 1,February,12,0,182.99800000000002,10,1366.0400000000002,"1366.0400000000002,1005297.6226999991,1006663.6626999992"
2016,Qtr 1,February,22,0.2,213.2609,18,983.1700000000001,"983.1700000000001,1006663.6626999992,1007646.8326999992"
2016,Qtr 1,February,25,0.2,17.52,5,46.72,"46.72,1007646.8326999992,1007693.5526999992"
2016,Qtr 1,February,29,0.2,8.332800000000002,7,111.104,"111.104,1007693.5526999992,1007804.6566999992"
2016,Qtr 1,March,3,2.2,-383.7433000000004,59,7264.422,"7264.422,1007804.6566999997,1015069.0786999997"
2016,Qtr 1,March,4,0.2,130.2479,10,315.45,"315.45,1015069.0786999997,1015384.5286999997"
2016,Qtr 1,March,5,0.4,49.59429999999998,4,162.344,"162.344,1015384.5286999997,1015546.8726999997"
2016,Qtr 1,March,6,4.2,-389.1555,20,811.3030000000001,"811.3030000000001,1015546.8726999997,1016358.1756999997"
2016,Qtr 1,March,7,0.2,1.5804,3,21.072,"21.072,1016358.1756999997,1016379.2476999997"
2016,Qtr 1,March,9,0,212.07860000000005,18,635.6000000000001,"635.6000000000001,1016379.2476999997,1017014.8476999997"
2016,Qtr 1,March,10,1,745.8322999999998,22,7879.734,"7879.734,1017014.8476999997,1024894.5816999997"
2016,Qtr 1,March,11,0.5,162.76579999999996,18,896.022,"896.022,1024894.5816999997,1025790.6036999997"
2016,Qtr 1,March,13,5.5,-543.3346000000001,70,8866.882000000001,"8866.882000000001,1025790.6036999997,1034657.4856999997"
2016,Qtr 1,March,14,1.32,6.704199999999979,28,669.3679999999999,"669.3679999999999,1034657.4856999997,1035326.8536999997"
2016,Qtr 1,March,15,1.7000000000000002,61.35689999999994,37,2356.808,"2356.808,1035326.8536999997,1037683.6616999997"
2016,Qtr 1,March,18,0.6000000000000001,-7.760999999999925,6,1061.682,"1061.682,1037683.6616999997,1038745.3436999997"
2016,Qtr 1,March,19,1.4,-105.72619999999998,9,138.68,"138.68,1038745.3436999997,1038884.0236999998"
2016,Qtr 1,March,20,1.5,163.19509999999997,23,928.311,"928.311,1038884.0236999998,1039812.3346999998"
2016,Qtr 1,March,21,1.8000000000000003,-4.161000000000013,13,645.7059999999999,"645.7059999999999,1039812.3346999998,1040458.0406999998"
2016,Qtr 1,March,26,0.6000000000000001,20.501699999999943,19,682.246,"682.246,1040458.0406999998,1041140.2866999998"
2016,Qtr 1,March,27,0,35.8254,7,92.69999999999999,"92.69999999999999,1041140.2866999998,1041232.9866999998"
2016,Qtr 1,March,28,0,11.659399999999998,7,125.30000000000001,"125.30000000000001,1041232.9866999998,1041358.2866999998"
2016,Qtr 1,March,30,0,5.5565999999999995,1,11.34,"11.34,1041358.2866999998,1041369.6266999998"
2016,Qtr 1,March,31,0.7000000000000001,-4.970700000000008,11,640.7620000000001,"640.7620000000001,1041369.6266999998,1042010.3886999998"
2016,Qtr 1,March,1,0.6000000000000001,2267.4250999999995,20,6285.8060000000005,"6285.8060000000005,1042010.3886999998,1048296.1946999998"
2016,Qtr 1,March,8,3.2,216.53979999999996,54,2190.81,"2190.81,1048296.1946999998,1050487.0046999997"
2016,Qtr 1,March,12,0.2,167.75730000000004,24,1694.642,"1694.642,1050487.0046999997,1052181.6466999997"
2016,Qtr 1,March,17,0.2,708.7041,21,2360.3340000000003,"2360.3340000000003,1052181.6466999997,1054541.9806999997"
2016,Qtr 1,March,22,0.2,34.02159999999999,9,226.46800000000002,"226.46800000000002,1054541.9806999997,1054768.4486999998"
2016,Qtr 1,March,24,0.9,-204.0048,10,745.774,"745.774,1054768.4486999998,1055514.2226999998"
2016,Qtr 1,March,25,0,262.4714999999999,8,1346.97,"1346.97,1055514.2226999998,1056861.1926999998"
2016,Qtr 1,March,29,2,-8.992900000000049,48,2659.3389999999995,"2659.3389999999995,1056861.1926999998,1059520.5316999997"
2016,Qtr 2,April,3,0.8999999999999999,66.83300000000003,20,441.198,"441.198,1059520.5316999992,1059961.7296999993"
2016,Qtr 2,April,4,0.2,256.3547,15,970.194,"970.194,1059961.7296999993,1060931.9236999992"
2016,Qtr 2,April,5,0.8,-177.31019999999995,14,1046.334,"1046.334,1060931.9236999992,1061978.2576999993"
2016,Qtr 2,April,6,0,336.635,5,1294.75,"1294.75,1061978.2576999993,1063273.0076999993"
2016,Qtr 2,April,7,0.7000000000000001,546.7635,16,1970.574,"1970.574,1063273.0076999993,1065243.5816999993"
2016,Qtr 2,April,9,0.35,156.44690000000003,18,1115.197,"1115.197,1065243.5816999993,1066358.7786999992"
2016,Qtr 2,April,10,1.3,158.1682,32,950.594,"950.594,1066358.7786999992,1067309.3726999993"
2016,Qtr 2,April,13,0,2.8763999999999994,3,6.12,"6.12,1067309.3726999993,1067315.4926999994"
2016,Qtr 2,April,14,0.6000000000000001,171.65859999999992,20,1466.5720000000001,"1466.5720000000001,1067315.4926999994,1068782.0646999993"
2016,Qtr 2,April,15,1.9,63.00729999999999,33,2201.856,"2201.856,1068782.0646999993,1070983.9206999992"
2016,Qtr 2,April,16,0.4,2434.1031999999996,31,9335.085999999998,"9335.085999999998,1070983.9206999992,1080319.006699999"
2016,Qtr 2,April,18,1.5,-61.64240000000002,29,2514.538,"2514.538,1080319.006699999,1082833.544699999"
2016,Qtr 2,April,19,1.4,194.77539999999996,47,1414.1319999999998,"1414.1319999999998,1082833.544699999,1084247.676699999"
2016,Qtr 2,April,21,2,-174.74280000000005,31,271.616,"271.616,1084247.676699999,1084519.292699999"
2016,Qtr 2,April,23,1.2,244.18,35,720.3679999999999,"720.3679999999999,1084519.292699999,1085239.660699999"
2016,Qtr 2,April,26,0.1,62.782199999999975,3,434.646,"434.646,1085239.660699999,1085674.306699999"
2016,Qtr 2,April,28,1.4,27.95649999999994,14,486.67199999999997,"486.67199999999997,1085674.306699999,1086160.978699999"
2016,Qtr 2,April,30,1,14.999600000000004,12,142.208,"142.208,1086160.978699999,1086303.186699999"
2016,Qtr 2,April,1,0.9,485.77099999999996,61,2161.48,"2161.48,1086303.186699999,1088464.666699999"
2016,Qtr 2,April,2,0,378.274,5,1454.9,"1454.9,1088464.666699999,1089919.566699999"
2016,Qtr 2,April,8,2.4,-1680.9997000000005,76,2906.404,"2906.404,1089919.566699999,1092825.970699999"
2016,Qtr 2,April,12,1.4,59.43189999999994,34,1542.53,"1542.53,1092825.970699999,1094368.500699999"
2016,Qtr 2,April,17,0.7500000000000001,57.51139999999997,22,421.08500000000004,"421.08500000000004,1094368.500699999,1094789.585699999"
2016,Qtr 2,April,22,2,-826.5595999999999,37,1765.465,"1765.465,1094789.585699999,1096555.050699999"
2016,Qtr 2,April,24,1.5,218.4839999999999,15,1607.1,"1607.1,1096555.050699999,1098162.1506999992"
2016,Qtr 2,April,25,1.7999999999999998,-37.9432,7,108.42,"108.42,1098162.1506999992,1098270.570699999"
2016,Qtr 2,May,3,3.5,-309.44660000000005,31,1099.0130000000001,"1099.0130000000001,1098270.5707,1099369.5837"
2016,Qtr 2,May,5,1.7999999999999998,449.3112,40,2701.28,"2701.28,1099369.5837,1102070.8637"
2016,Qtr 2,May,6,1.6,49.66329999999999,20,236.96000000000004,"236.96000000000004,1102070.8637,1102307.8237"
2016,Qtr 2,May,7,0.30000000000000004,1322.1309999999999,32,4835.976,"4835.976,1102307.8237,1107143.7997"
2016,Qtr 2,May,9,3.4000000000000004,9.508599999999802,48,1283.512,"1283.512,1107143.7997,1108427.3117000002"
2016,Qtr 2,May,10,0.6000000000000001,-115.75080000000011,6,763.02,"763.02,1108427.3117000002,1109190.3317000002"
2016,Qtr 2,May,11,0,2.691,1,5.98,"5.98,1109190.3317000002,1109196.3117000002"
2016,Qtr 2,May,14,3.3,40.85750000000002,37,455.93,"455.93,1109196.3117000002,1109652.2417000001"
2016,Qtr 2,May,15,1.1,273.30479999999994,26,648.9119999999999,"648.9119999999999,1109652.2417000001,1110301.1537000001"
2016,Qtr 2,May,16,0,41.60099999999997,20,880.4599999999998,"880.4599999999998,1110301.1537000001,1111181.6137"
2016,Qtr 2,May,18,0,34.86059999999999,6,122.22,"122.22,1111181.6137,1111303.8337"
2016,Qtr 2,May,19,0.4,325.79900000000004,42,1582.008,"1582.008,1111303.8337,1112885.8417"
2016,Qtr 2,May,20,1.8,328.2993000000001,23,2471.913,"2471.913,1112885.8417,1115357.7547"
2016,Qtr 2,May,21,2.2,271.21090000000004,31,2718.2139999999995,"2718.2139999999995,1115357.7547,1118075.9686999999"
2016,Qtr 2,May,23,1.9,1262.189999999999,23,10560.978,"10560.978,1118075.9686999999,1128636.9466999997"
2016,Qtr 2,May,26,2.3,70.63059999999989,58,1975.3559999999998,"1975.3559999999998,1128636.9466999997,1130612.3026999997"
2016,Qtr 2,May,27,1.4,989.5656000000001,27,5305.078,"5305.078,1130612.3026999997,1135917.3806999996"
2016,Qtr 2,May,28,1,305.54580000000004,56,2137.324,"2137.324,1135917.3806999996,1138054.7046999997"
2016,Qtr 2,May,30,4.2,1777.9958999999994,109,8090.578,"8090.578,1138054.7046999997,1146145.2826999996"
2016,Qtr 2,May,31,1.5000000000000002,49.66960000000003,21,438.8589999999999,"438.8589999999999,1146145.2826999996,1146584.1416999996"
2016,Qtr 2,May,1,1.2999999999999998,-75.2426000000001,13,517.866,"517.866,1146584.1416999996,1147102.0076999995"
